,id,smiles
44226,A120_B316,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(C2CC2)c1)=O)NC(c(cc1)ccc1S(C)(=O)=O)=O)=O
46069,A125_B314,CNC([C@H](CNC(C(C(N1)=O)=CN(C)C1=O)=O)NC(c1ccc(Oc2cnccc2)o1)=O)=O
51648,A140_B358,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(CN(C(C(CC1)(c2c1cccc2)N1)=O)C1=O)=O)=O
40696,A111_B107,CNC([C@H](CNC(CN(C(C=C1)=O)NC1=O)=O)NC(Cc(cccc1)c1F)=O)=O
41160,A112_B202,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
6321,A018_B049,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(Cc(cc(cc1)OC)c1OC)=O)=O
55937,A152_B219,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(c(cc1)cc2c1occ2)=O)=O
48886,A133_B179,Cc1nnnn1-c1ccc(CC(N[C@@H](CNC(CNS(c(cc2)cc(NC3=O)c2NC3=O)(=O)=O)=O)C(NC)=O)=O)cc1
35338,A096_B284,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(c(cc1OC)cc(OC)c1OC)=O)=O
36628,A100_B098,CNC([C@H](CNC(C(CCC1)N1C(Nc1ccccc1)=O)=O)NC(Cc(cc(cc1)Br)c1F)=O)=O
36575,A100_B045,CNC([C@H](CNC(C(CCC1)N1C(Nc1ccccc1)=O)=O)NC(CCNC(c1ccccc1)=O)=O)=O
25429,A069_B338,Cc1cc(C(NC[C@@H](C(NC)=O)NC(c(cc(CC(N2)=O)c2c2)c2Cl)=O)=O)nc(N=C(N2)O)c1C2=O
34229,A093_B282,CNC([C@H](CNC(C1=Cc(cccc2)c2NC1=O)=O)NC(c1cc(OC)cc(OC)c1)=O)=O
25171,A069_B080,Cc1cc(C(NC[C@@H](C(NC)=O)NC(Cc(cc(cc2)Br)c2OC)=O)=O)nc(N=C(N2)O)c1C2=O
1108,A004_B002,CCC=CCC(N[C@@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)C(NC)=O)=O
57632,A157_B069,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(CC(CC(C1)C3)(CC1C1)CC13O)=O)=O)=N1)=O)c1s2
29152,A080_B002,CCC=CCC(N[C@@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)C(NC)=O)=O
25708,A070_B248,CCC1N(C(C(C2)COc3c2cccc3OC)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
7718,A021_B339,Cc(n1nc2)c(CCC(NC[C@@H](C(NC)=O)NC(C(C(N3C)=O)=CNC3=O)=O)=O)c(C)nc1c2C(N)=O
10182,A028_B220,CNC([C@H](CNC(c(cc1)cnc1C(N)=O)=O)NC(c1cn(ccs2)c2n1)=O)=O
43554,A119_B013,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCC(C)=O)=O)=O)c1C(N1)=O)C1=O
46933,A128_B071,CNC([C@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)NC(Cc(c(C(F)(F)F)ccc1)c1F)=O)=O
13966,A038_B314,Cc(cc(C(NC[C@@H](C(NC)=O)NC(c1ccc(Oc2cnccc2)o1)=O)=O)nc1NN2)c1C2=O
30365,A083_B108,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc(cccc2F)c2F)=O)=O)sc(N=CN2)c1C2=O
27389,A075_B084,CC1=C(CC(N[C@@H](CNC(C(NC(N2)=O)=CC2=O)=O)C(NC)=O)=O)c(cc(cc2)F)c2C1=Cc(cc1)ccc1S(C)=O
45715,A124_B329,CNC([C@H](CNC(c(cc1)cc(CCC2)c1NC2=O)=O)NC(CCN1CCCCC1)=O)=O
33770,A092_B192,Cc(cccc1)c1-c1noc(CCC(N[C@@H](CNC(C(N2)=CC=CC2=O)=O)C(NC)=O)=O)n1
24230,A066_B246,CNC([C@H](CNC(C(N1)=CNC1=O)=O)NC(c1cn(-c2cc(OC)ccc2)nc1)=O)=O
49256,A134_B180,CC(C(NC[C@@H](C(NC)=O)NC(CCn1nc(C)c(C(C)=O)c1C)=O)=O)SC(N1)=NC(C)=CC1=O
10989,A030_B289,CC(C(CC(NC[C@@H](C(NC)=O)NC(c1cc2ccccc2cc1)=O)=O)=C(C)N1N2)=NC1=CC2=O
37488,A102_B220,CNC([C@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)NC(c1cn(ccs2)c2n1)=O)=O
52712,A143_B315,CNC([C@H](CNC(c(nc1)cc2c1N=CNC2=O)=O)NC(c1cc(C#C)ccc1)=O)=O
34888,A095_B203,CNC([C@H](CNC(CC1Sc(ccc(Cl)c2)c2NC1=O)=O)NC(c1cc([nH]cc2)c2cc1)=O)=O
47038,A128_B176,Cc1nc(cccc2)c2n1CCC(N[C@@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)C(NC)=O)=O
14183,A039_B162,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(Cc(c(Cl)ccc1)c1Cl)=O)=O
43717,A119_B176,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCn2c(cccc3)c3nc2C)=O)=O)c1C(N1)=O)C1=O
34902,A095_B217,CNC([C@H](CNC(CC1Sc(ccc(Cl)c2)c2NC1=O)=O)NC(Cc1coc2c1ccc(OC)c2)=O)=O
30881,A084_B255,CNC([C@H](CNC(c(cc1)ccc1NC(N)=O)=O)NC(C(CC1=O)CN1c(cc1)cc(Cl)c1OC)=O)=O
39090,A106_B346,CCN(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(c1cc(CN(C(CN2)=O)C2=O)ccc1)=O)=O)c1)c1N1)=O)C1=O
24799,A068_B077,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(CC(C1)c(cc(cc2)OC)c2C1=O)=O)=O
8437,A023_B320,CC1(CC1)C(N[C@@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)C(NC)=O)=O
57639,A157_B076,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(Cc(cc1)cc(OCC)c1O)=O)=O)=N1)=O)c1s2
20956,A057_B293,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(c2nccnc2)=O)=O)=CC1=O
48536,A132_B198,CNC([C@H](CNC(c1cc(C(NC(N2)=O)=O)c2nc1)=O)NC(C1C(CC2)CC2C1)=O)=O
30673,A084_B047,CNC([C@H](CNC(c(cc1)ccc1NC(N)=O)=O)NC(Cc(cc1)cc2c1OCO2)=O)=O
15241,A042_B113,Cc1c(CC(N[C@@H](CNC(CCc(c(C)n2)c(C)n3c2c(C(N)=O)nc3)=O)C(NC)=O)=O)nc(-c2ccccc2)o1
32930,A090_B090,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(Cc2cccc(F)c2)=O)=O)=O)(c2ccc(C)cc2)NC1=O
44631,A121_B352,CC(NC(N1CCOCC1)=N1)=C(CCC(NC[C@@H](C(NC)=O)NC(C(CC2)c(cccc3)c3C2=O)=O)=O)C1=O
43728,A119_B187,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCC(NC2CCCCCC2)=O)=O)=O)c1C(N1)=O)C1=O
11433,A031_B364,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C1CCCC1)C2=O)=O)NC(CCN(C(c1c2cccc1)=O)C2=O)=O)=O
8004,A022_B256,CC(CC1)CCN1c(ccc(C(N[C@@H](CNC(c(cc1)cc(C)c1N(CCN1)C1=O)=O)C(NC)=O)=O)c1)c1[N+]([O-])=O
29443,A080_B293,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(c1nccnc1)=O)=O
22079,A060_B309,Cc(n(C(C=C1)=NNC1=O)nc1)c1C(NC[C@@H](C(NC)=O)NC(C1=CN=C2SC=CN2C1=O)=O)=O
9876,A027_B283,Cc(c(OC)cc(C(N[C@@H](CNC(CC(C(N1)=O)=C(C)N=C1N1CCCC1)=O)C(NC)=O)=O)c1)c1OC
6283,A018_B011,CC(CC(N[C@@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)C(NC)=O)=O)C=C
47145,A128_B283,Cc(c(OC)cc(C(N[C@@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)C(NC)=O)=O)c1)c1OC
6836,A019_B195,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(c1nc2ccccc2cc1)=O)=O
53490,A145_B355,CC(C)(C)OC(NS(c(cc1)cc(O2)c1N(CC(N[C@@H](CNC(C(N=C(C1CC1)N1)=CC1=O)=O)C(NC)=O)=O)C2=O)(=O)=O)=O
2228,A007_B015,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(CCC=C)=O)=O
17644,A048_B302,CNC([C@H](CNC(c(cc1)ncc1C(N)=O)=O)NC(c1ccn[nH]1)=O)=O
1633,A005_B158,CNC([C@H](CNC(CCC(C(N1)=O)NC1=O)=O)NC(CCc1c(C(F)(F)F)cccc1)=O)=O
13845,A038_B193,Cc(cc(C(NC[C@@H](C(NC)=O)NC(c1cc2ccccc2nc1)=O)=O)nc1NN2)c1C2=O
36430,A099_B269,Cc1cccnc1C(N[C@@H](CNC(CN(C=CC(N1)=O)C1=O)=O)C(NC)=O)=O
29779,A081_B260,Cc(ccc(C(N[C@@H](CNC(c1cccc(NC(N)=O)c1)=O)C(NC)=O)=O)c1)c1NC(C1OCCC1)=O
39067,A106_B323,CCN(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(c1c(C)cccc1)=O)=O)c1)c1N1)=O)C1=O
54662,A149_B051,CNC([C@H](CNC(c1nc(C(N)=O)ccc1)=O)NC(CCc(cc1)cc2c1OCC2)=O)=O
39805,A108_B323,Cc(cccc1)c1C(N[C@@H](CNC(CCN(c(cccc1)c1C(N1)=O)C1=O)=O)C(NC)=O)=O
8969,A025_B114,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(COc(cc1)cc(O2)c1C=CC2=O)=O)=O
34714,A095_B029,CNC([C@H](CNC(CC1Sc(ccc(Cl)c2)c2NC1=O)=O)NC(CCOc1ccccc1)=O)=O
44890,A122_B242,CC1(C)C(C)(C)C1C(N[C@@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)C(NC)=O)=O
41898,A114_B202,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
53668,A146_B164,CNC([C@H](CNC(c1ccc(C(N)=O)o1)=O)NC(CCc1cccc(Cl)c1)=O)=O
40913,A111_B324,CNC([C@H](CNC(CN(C(C=C1)=O)NC1=O)=O)NC(c(cc1)ccc1OC)=O)=O
38653,A105_B278,CNC([C@H](CNC(c(cc1)cc(NC(N2c3cccc4ccccc34)=O)c1C2=O)=O)NC(c(cc1)ccc1Oc1ccccc1)=O)=O
5026,A014_B230,CC(Nc1cc(C(NC[C@@H](C(NC)=O)NC(c2nn(cc(CCO)cn3)c3c2)=O)=O)cc(NC(C)=O)c1)=O
39870,A109_B019,Cc1cc(C)c(CCC(N[C@@H](CNC(c2cc(-c3ccco3)nc3c(C(N)=O)ncn23)=O)C(NC)=O)=O)cc1
55608,A151_B259,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)C2=O)=O)NC(CCCc1nc(-c2ccncc2)no1)=O)=O
15242,A042_B114,Cc1c(CCC(NC[C@@H](C(NC)=O)NC(COc(cc2)cc(O3)c2C=CC3=O)=O)=O)c(C)nc2c(C(N)=O)ncn12
1847,A006_B003,CCC(C)CC(N[C@@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)C(NC)=O)=O
10779,A030_B079,CC(C(CC(NC[C@@H](C(NC)=O)NC(Cc1csc(cc2)c1cc2Cl)=O)=O)=C(C)N1N2)=NC1=CC2=O
28117,A077_B074,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(CNC(OCc1ccccc1)=O)=O)=O
19465,A053_B278,Cc1cc(C(NC[C@@H](C(NC)=O)NC(c(cc2)ccc2Oc2ccccc2)=O)=O)c(C(NN2C)=O)c2n1
1467,A004_B361,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(CC(c1c2cccc1)=NNC2=O)=O)=O
44099,A120_B189,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(C2CC2)c1)=O)NC(CCCc1nc(-c(cccc2)c2OC)no1)=O)=O
27100,A074_B164,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(CCc1cccc(Cl)c1)=O)=O
51474,A140_B184,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(COc(cc1)cc(O2)c1C(CCCC1)=C1C2=O)=O)=O
45187,A123_B170,CC(C)N(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(CC1C=CCC1)=O)=O)c1)c1N1)=O)C1=O
41894,A114_B198,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(C1C(CC2)CC2C1)=O)=O
30723,A084_B097,CC(CCC(N[C@@H](CNC(c(cc1)ccc1NC(N)=O)=O)C(NC)=O)=O)(c(cc1)ccc1O)c(cc1)ccc1O
6894,A019_B253,CCC(N(CCC1)CC1C(N[C@@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)C(NC)=O)=O)=O
55751,A152_B033,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(Cc(cc1)ccc1N(C)C)=O)=O
46146,A126_B022,Cc1cc(CC(N[C@@H](CNC(CCC(C(N2)=O)=C(C)C3=C2N(C)NC3=O)=O)C(NC)=O)=O)c(C)cc1
26956,A074_B020,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(CNC(c1ccccc1)=O)=O)=O
39024,A106_B280,CCN(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(c(ccc1c2)cc1ccc2O)=O)=O)c1)c1N1)=O)C1=O
3069,A009_B118,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc1cc(OC)ccc1)=O)=O)c1)c1N(CCN1)C1=O
11451,A032_B013,CC(CCC(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)C(NC)=O)=O)=O
13054,A036_B140,CNC([C@H](CNC(CNc(cc1)ccc1C(N)=O)=O)NC(CCc1nnc(-c2ccccc2)o1)=O)=O
23832,A065_B217,CNC([C@H](CNC(CCC(N1)=Nc(sc2c3CCC2)c3C1=O)=O)NC(Cc1coc2c1ccc(OC)c2)=O)=O
29459,A080_B309,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(C1=CN=C2SC=CN2C1=O)=O)=O
31817,A087_B084,CC1=C(CC(N[C@@H](CNC(C(CC2)CCN2S(c(cc2)ccc2C(N)=O)(=O)=O)=O)C(NC)=O)=O)c(cc(cc2)F)c2C1=Cc(cc1)ccc1S(C)=O
47958,A130_B358,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(CN(C(C(CC1)(c2c1cccc2)N1)=O)C1=O)=O)=O
43624,A119_B083,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCN(c(cccc2)c2O2)C2=O)=O)=O)c1C(N1)=O)C1=O
51012,A139_B091,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc2cc(F)cc(F)c2)=O)=O)c(C(NC=N2)=O)c2o1
41276,A112_B318,CC(C)(C)C(N[C@@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)C(NC)=O)=O
7187,A020_B177,CC(CC1=C(C(NC[C@@H](C(NC)=O)NC(Cc2c(C(F)(F)F)cccc2)=O)=O)NNC1=O)O
27905,A076_B231,CC(C)(C(N1CC(N[C@@H](CNC(C(NC(NC2=O)=O)=C2OC)=O)C(NC)=O)=O)=O)NC1=O
46907,A128_B045,CNC([C@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)NC(CCNC(c1ccccc1)=O)=O)=O
22149,A061_B010,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O)NC(Cc(cccc1)c1OC(F)(F)F)=O)=O
21123,A058_B091,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(Cc2cc(F)cc(F)c2)=O)=O)C1=O
35418,A096_B364,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(CCN(C(c1c2cccc1)=O)C2=O)=O)=O
47722,A130_B122,Cc1c(CC(N[C@@H](CNC(c2c(C(NN3C)=O)c3nc(C3CC3)c2)=O)C(NC)=O)=O)c(cccc2)c2[nH]1
22625,A062_B117,CCOc1ccc(CC(N[C@@H](CNC(COc(cc2)cc(CC3)c2NC3=O)=O)C(NC)=O)=O)cc1
36226,A099_B065,CC(C(CCCCCC(N[C@@H](CNC(CN(C=CC(N1)=O)C1=O)=O)C(NC)=O)=O)N1)NC1=O
56342,A153_B255,CNC([C@H](CNC(CC(c1c2cccc1)=NNC2=O)=O)NC(C(CC1=O)CN1c(cc1)cc(Cl)c1OC)=O)=O
47621,A130_B021,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(CC1C(CC2)CC2C1)=O)=O
46633,A127_B140,CNC([C@H](CNC(CN(C=C(C(N)=O)C(N1)=O)C1=O)=O)NC(CCc1nnc(-c2ccccc2)o1)=O)=O
38597,A105_B222,CCC(CC1)CCC1C(N[C@@H](CNC(c(cc1)cc(NC(N2c3cccc4ccccc34)=O)c1C2=O)=O)C(NC)=O)=O
25283,A069_B192,Cc(cccc1)c1-c1noc(CCC(N[C@@H](CNC(c(cc2C)nc(N=C(N3)O)c2C3=O)=O)C(NC)=O)=O)n1
51720,A141_B061,CNC([C@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)NC(CCc1ccc(C(F)(F)F)cc1)=O)=O
54011,A147_B138,CCOc(ccc(CC(N[C@@H](CNC(c1coc(C(N)=O)c1)=O)C(NC)=O)=O)c1)c1OC
15996,A044_B130,CNC([C@H](CNC(COCC(N1)=Nc(cccc2)c2C1=O)=O)NC(CCc1nc(-c(cccc2)c2F)no1)=O)=O
4284,A012_B226,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O)=O)c1)c1NC(C1OCCC1)=O
2765,A008_B183,Cc(n(CC(N[C@@H](CNC(C1CN(CC(N)=O)CCC1)=O)C(NC)=O)=O)nc1[N+]([O-])=O)c1Cl
5306,A015_B141,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(CCc1ncc(-c(cc2)ccc2Cl)o1)=O)=O
16669,A046_B065,CC(C(CCCCCC(N[C@@H](CNC(c(cc1)cc(N2)c1NCC2=O)=O)C(NC)=O)=O)N1)NC1=O
43893,A119_B352,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(C(CC2)c(cccc3)c3C2=O)=O)=O)c1C(N1)=O)C1=O
5340,A015_B175,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(CCN(C=Nc1c2cccc1)C2=O)=O)=O
15815,A043_B318,CC(C)(C)C(N[C@@H](CNC(COc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O
30052,A082_B164,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(CCc1cccc(Cl)c1)=O)=O
21859,A060_B089,Cc(n(C(C=C1)=NNC1=O)nc1)c1C(NC[C@@H](C(NC)=O)NC(Cc1ccc(C(F)(F)F)cc1)=O)=O
35566,A097_B143,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C)C2=O)=O)NC(CNC(C=Cc1ccco1)=O)=O)=O
24760,A068_B038,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(CCc(cccc1OC)c1OC)=O)=O
16988,A047_B015,CNC([C@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)NC(CCC=C)=O)=O
38374,A104_B368,CNC([C@H](CNC(c1cc(C(N)=O)ccc1)=O)NC(CCc1cc(Cl)cc(Cl)c1)=O)=O
6627,A018_B355,CC(C)(C)OC(NS(c(cc1)cc(O2)c1N(CC(N[C@@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)C(NC)=O)=O)C2=O)(=O)=O)=O
25529,A070_B069,CCC1N(C(CC(CC(C2)C3)(CC2C2)CC23O)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
50637,A138_B085,CNC([C@H](CNC(Cn1c(cccc2)c2c(C(N)=O)c1)=O)NC(Cc(cc1)ccc1Oc1ccccc1)=O)=O
6568,A018_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(c(cc2)ccc2S(N)(=O)=O)=O)C(NC)=O)=O)=CC1=O
48537,A132_B199,CNC([C@H](CNC(c1cc(C(NC(N2)=O)=O)c2nc1)=O)NC(c1cccc2cnccc12)=O)=O
12025,A033_B218,Cc1c(C(N[C@@H](CNC(CN(C2)c(cccc3)c3NC2=O)=O)C(NC)=O)=O)oc2c1ccc(C)c2
35863,A098_B071,CNC([C@H](CNC(C(CCC1)CN1C(N)=O)=O)NC(Cc(c(C(F)(F)F)ccc1)c1F)=O)=O
7958,A022_B210,Cc(cc(cc1)C(NC[C@@H](C(NC)=O)NC(c(cc2)cc3c2[nH]cn3)=O)=O)c1N(CCN1)C1=O
55968,A152_B250,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)=O
48524,A132_B186,CCC(c(c(O1)cc(C)c2)c2OCC(N[C@@H](CNC(c2cc(C(NC(N3)=O)=O)c3nc2)=O)C(NC)=O)=O)=CC1=O
20804,A057_B141,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(CCc2ncc(-c(cc3)ccc3Cl)o2)=O)=O)=CC1=O
33011,A090_B171,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CCN2c(cc(cc3)Cl)c3OCC2=O)=O)=O)=O)(c2ccc(C)cc2)NC1=O
37392,A102_B124,CNC([C@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)NC(COc1cc(OC)c(CO)cc1)=O)=O
55850,A152_B132,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(CCC(c1ccccc1)=O)=O)=O
37865,A103_B228,Cc(cc1)cc(C2C(N[C@@H](CNC(CN(C(c(cccc3)c3N3)=O)C3=O)=O)C(NC)=O)=O)c1NC2=O
57070,A155_B245,CC(C)CN(CC(C1)C(N[C@@H](CNC(C(C=C2)=NNC2=O)=O)C(NC)=O)=O)C1=O
52341,A142_B313,Cc1noc(C)c1C(N[C@@H](CNC(c1cc(C(N)=O)co1)=O)C(NC)=O)=O
15665,A043_B168,Cc(cc(cc1)Cl)c1OCC(N[C@@H](CNC(COc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O
33862,A092_B284,CNC([C@H](CNC(C(N1)=CC=CC1=O)=O)NC(c(cc1OC)cc(OC)c1OC)=O)=O
55279,A150_B299,Cc1n[nH]c(C(N[C@@H](CNC(c(cc2C(N3)=O)cnc2N(Cc2ccccc2)C3=O)=O)C(NC)=O)=O)c1
50329,A137_B146,CNC([C@H](CNC(CC1Nc(cccc2)c2NC1=O)=O)NC(Cc1cc2ccccc2cc1)=O)=O
32560,A089_B089,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(Cc1ccc(C(F)(F)F)cc1)=O)=O
50663,A138_B111,CNC([C@H](CNC(Cn1c(cccc2)c2c(C(N)=O)c1)=O)NC(CCCc(cc1)cc2c1OCCO2)=O)=O
28195,A077_B152,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(CCC(c(cc1)ccc1OC)=O)=O)=O
8905,A025_B050,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(Cc(cccc1OC)c1OC)=O)=O
54027,A147_B154,CNC([C@H](CNC(c1coc(C(N)=O)c1)=O)NC(CCOc1ccc(CO)cc1)=O)=O
33010,A090_B170,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CC2C=CCC2)=O)=O)=O)(c2ccc(C)cc2)NC1=O
9779,A027_B186,CCC(c(c(O1)cc(C)c2)c2OCC(N[C@@H](CNC(CC(C(N2)=O)=C(C)N=C2N2CCCC2)=O)C(NC)=O)=O)=CC1=O
16330,A045_B095,CNC([C@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)NC(Cc(cc(c(OC)c1)OC)c1Br)=O)=O
23438,A064_B192,Cc(sc(C(NC[C@@H](C(NC)=O)NC(CCc1nc(-c2c(C)cccc2)no1)=O)=O)c1)c1S(N)(=O)=O
25946,A071_B117,CCOc1ccc(CC(N[C@@H](CNC(C2=CC(C(CC(C)(C)C3)=O)=C3NC2=O)=O)C(NC)=O)=O)cc1
9232,A026_B008,CC(C)(C)CC(N[C@@H](CNC(CCc1nc(N(C)C(NC2=O)=O)c2[nH]1)=O)C(NC)=O)=O
31130,A085_B135,Cc1c(CCC(N[C@@H](CNC(C(N2)=Cc(cccc3)c3C2=O)=O)C(NC)=O)=O)cccc1
14778,A041_B019,Cc1cc(C)c(CCC(N[C@@H](CNC(C(CC2)CCN2c(cc2)ncc2C(N)=O)=O)C(NC)=O)=O)cc1
33155,A090_B315,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(c2cc(C#C)ccc2)=O)=O)=O)(c2ccc(C)cc2)NC1=O
17750,A049_B039,Cc(cccc1)c1OCC(N[C@@H](CNC(c(cc(-c1ccccc1)nc1NN2)c1C2=O)=O)C(NC)=O)=O
101,A001_B102,CNC([C@H](CNC(CC(C(N1)=O)NC1=O)=O)NC(Cc(cc1)cc(O)c1OC)=O)=O
31419,A086_B055,CNC([C@H](CNC(COc1ccc(CC(N)=O)cc1)=O)NC(CCC(c(cc(cc1)OC)c1OC)=O)=O)=O
53879,A147_B006,CNC([C@H](CNC(c1coc(C(N)=O)c1)=O)NC(CCC1CCCC1)=O)=O
57972,A158_B040,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(CNC(c2c(C)cccc2)=O)=O)=O)C(N2)=O)c2c1
20655,A056_B361,CNC([C@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)NC(CC(c1c2cccc1)=NNC2=O)=O)=O
58072,A158_B140,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(CCc2nnc(-c3ccccc3)o2)=O)=O)C(N2)=O)c2c1
45645,A124_B259,CNC([C@H](CNC(c(cc1)cc(CCC2)c1NC2=O)=O)NC(CCCc1nc(-c2ccncc2)no1)=O)=O
50545,A137_B362,CNC([C@H](CNC(CC1Nc(cccc2)c2NC1=O)=O)NC(c(cccc1)c1-c1ccccc1)=O)=O
3104,A009_B153,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc(cc1)cc(OC)c1F)=O)=O)c1)c1N(CCN1)C1=O
